time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.airspeed,.groundspeed,.heading,.throttle,.altitude,.climb
2023/04/21/09:42:09.837122,4612,1682088129,238964518,,10.628524780273438,15.104567527770996,108,0.46000000834465027,353.9029235839844,-0.18147198855876923
2023/04/21/09:42:09.837142,4613,1682088129,340755718,,10.669318199157715,15.159603118896484,106,0.46000000834465027,353.9366760253906,-0.16702476143836975
2023/04/21/09:42:09.837251,4614,1682088129,446098703,,10.713266372680664,15.214609146118164,105,0.46000000834465027,353.9687194824219,-0.18604184687137604
2023/04/21/09:44:03.941216,4615,1682088129,635111814,,10.738999366760254,15.268560409545898,105,0.46000000834465027,353.9998474121094,-0.16074414551258087
2023/04/21/09:44:03.941386,4616,1682088129,735614042,,10.76876163482666,15.31030559539795,105,0.46000000834465027,354.036865234375,-0.15538440644741058
2023/04/21/09:44:03.941416,4617,1682088129,742704288,,10.796069145202637,15.363058090209961,105,0.46000000834465027,354.0743103027344,-0.1358870565891266
2023/04/21/09:44:03.941494,4618,1682088129,840976258,,10.822929382324219,15.399045944213867,105,0.46000000834465027,354.11572265625,-0.1288224756717682
2023/04/21/09:44:03.941647,4619,1682088129,943496013,,10.835714340209961,15.418298721313477,105,0.46000000834465027,354.15484619140625,-0.13772615790367126
2023/04/21/09:44:03.941671,4620,1682088130,44506820,,10.851611137390137,15.443284034729004,105,0.46000000834465027,354.20098876953125,0.005330102983862162
2023/04/21/09:44:03.941683,4621,1682088130,235778703,,10.869874000549316,15.478870391845703,105,0.46000000834465027,354.2626037597656,0.24203772842884064
2023/04/21/09:44:03.942083,4622,1682088130,336212899,,10.926267623901367,15.543862342834473,104,0.46000000834465027,354.3424377441406,0.40630313754081726
2023/04/21/09:44:03.942104,4623,1682088130,347366879,,10.979402542114258,15.605548858642578,103,0.46000000834465027,354.4284973144531,0.42200857400894165
2023/04/21/09:44:03.942114,4624,1682088130,441414426,,11.053704261779785,15.683042526245117,101,0.46000000834465027,354.52069091796875,0.5735293030738831
2023/04/21/09:44:03.942219,4625,1682088130,543697790,,11.106839179992676,15.751450538635254,99,0.46000000834465027,354.62408447265625,0.6747753024101257
2023/04/21/09:44:03.942269,4626,1682088130,636784819,,11.149724006652832,15.799186706542969,98,0.46000000834465027,354.72845458984375,0.6741377115249634
2023/04/21/09:44:03.942365,4627,1682088130,738589564,,11.186214447021484,15.839908599853516,97,0.46000000834465027,354.8280944824219,0.5699485540390015
2023/04/21/09:44:03.942465,4628,1682088130,841589235,,11.191401481628418,15.867531776428223,97,0.46000000834465027,354.9201354980469,0.5192492008209229
2023/04/21/09:44:03.942650,4629,1682088130,945192882,,11.244004249572754,15.91181755065918,96,0.46000000834465027,355.0206298828125,0.7033016085624695
2023/04/21/09:44:03.942679,4630,1682088131,139616709,,11.306349754333496,15.960021018981934,95,0.46000000834465027,355.1400146484375,0.8164908289909363
2023/04/21/09:44:03.942703,4631,1682088131,239857700,,11.357230186462402,15.998233795166016,94,0.46000000834465027,355.25189208984375,0.90543532371521
2023/04/21/09:44:03.942827,4632,1682088131,343179008,,11.420978546142578,16.04668426513672,93,0.46000000834465027,355.51239013671875,0.7392199039459229
2023/04/21/09:44:03.942847,4633,1682088131,440405104,,11.444792747497559,16.068592071533203,95,0.46000000834465027,355.61431884765625,0.49780601263046265
2023/04/21/09:44:03.942858,4634,1682088131,635617088,,11.471746444702148,16.0889949798584,99,0.46000000834465027,355.69488525390625,0.3381384015083313
2023/04/21/09:44:03.942871,4635,1682088131,646234180,,11.518048286437988,16.115983963012695,102,0.46000000834465027,355.76641845703125,0.2707802653312683
2023/04/21/09:44:03.942955,4636,1682088131,742438024,,11.566854476928711,16.147994995117188,106,0.46000000834465027,355.82275390625,0.04702349752187729
2023/04/21/09:44:03.942967,4637,1682088131,844223389,,11.58545970916748,16.14194107055664,108,0.46000000834465027,355.8516845703125,-0.09130437672138214
2023/04/21/09:44:03.943069,4638,1682088131,942497897,,11.593988418579102,16.125873565673828,110,0.46000000834465027,355.867919921875,-0.17340275645256042
2023/04/21/09:44:03.943197,4639,1682088132,40096524,,11.59709644317627,16.11101531982422,111,0.46000000834465027,355.8736572265625,-0.17990806698799133
2023/04/21/09:44:03.943213,4640,1682088132,138935452,,11.605862617492676,16.098278045654297,112,0.46000000834465027,355.8795166015625,-0.09003151953220367
2023/04/21/09:44:03.943289,4641,1682088132,242279308,,11.63374137878418,16.106653213500977,112,0.46000000834465027,355.8897705078125,-0.004974402952939272
2023/04/21/09:44:03.943301,4642,1682088132,336737516,,11.69800090789795,16.149917602539062,112,0.46000000834465027,355.9139404296875,0.22123771905899048
2023/04/21/09:44:03.943663,4643,1682088132,438674583,,11.785423278808594,16.217491149902344,112,0.46000000834465027,355.95867919921875,0.4097066819667816
2023/04/21/09:44:03.943773,4644,1682088132,635284943,,11.870000839233398,16.29178237915039,113,0.46000000834465027,356.01959228515625,0.4299372434616089
2023/04/21/09:44:03.943789,4645,1682088132,642901332,,11.921182632446289,16.32316017150879,114,0.46000000834465027,356.0725402832031,0.33330321311950684
2023/04/21/09:44:03.943801,4646,1682088132,739744910,,11.964216232299805,16.346426010131836,115,0.46000000834465027,356.1192626953125,0.3569769859313965
2023/04/21/09:44:03.943873,4647,1682088132,837330476,,12.01663875579834,16.383827209472656,116,0.46000000834465027,356.18792724609375,0.4749492108821869
2023/04/21/09:44:03.943884,4648,1682088132,944259594,,12.070910453796387,16.42707061767578,116,0.46000000834465027,356.2540588378906,0.5097442269325256
2023/04/21/09:44:03.944001,4649,1682088133,46301545,,12.105437278747559,16.44719696044922,116,0.46000000834465027,356.3227844238281,0.48391225934028625
2023/04/21/09:44:03.944014,4650,1682088133,144575664,,12.124878883361816,16.459285736083984,117,0.46000000834465027,356.3856201171875,0.40930721163749695
2023/04/21/09:44:03.944129,4651,1682088133,245197191,,12.119644165039062,16.438295364379883,117,0.46000000834465027,356.4453430175781,0.483071893453598
2023/04/21/09:44:03.944141,4652,1682088133,342209110,,12.123315811157227,16.408893585205078,118,0.46000000834465027,356.5196533203125,0.6867163777351379
2023/04/21/09:44:03.944151,4653,1682088133,442680416,,12.11469554901123,16.383922576904297,119,0.46000000834465027,356.5976257324219,0.7158800959587097
2023/04/21/09:44:03.944234,4654,1682088133,539479010,,12.081005096435547,16.34428596496582,121,0.46000000834465027,356.6768493652344,0.6921383738517761
2023/04/21/09:44:03.944323,4655,1682088133,642187319,,12.033894538879395,16.301429748535156,123,0.46000000834465027,356.76580810546875,0.6452053189277649
2023/04/21/09:44:04.033911,4656,1682088133,742682507,,11.983368873596191,16.247865676879883,125,0.46000000834465027,356.849365234375,0.605611264705658
2023/04/21/09:44:04.033934,4657,1682088133,837536017,,11.930963516235352,16.1774959564209,126,0.46000000834465027,356.9375305175781,0.6968638896942139
2023/04/21/09:44:04.033967,4658,1682088133,940374222,,11.875277519226074,16.094879150390625,126,0.46000000834465027,357.0240173339844,0.8653221130371094
2023/04/21/09:44:04.034351,4659,1682088134,39378507,,11.82364559173584,16.001468658447266,125,0.46000000834465027,357.14117431640625,1.0149706602096558
2023/04/21/09:44:04.034495,4660,1682088134,139473224,,11.785138130187988,15.961350440979004,123,0.46000000834465027,357.2528076171875,1.0852948427200317
2023/04/21/09:44:04.034508,4661,1682088134,238499483,,11.762255668640137,15.937872886657715,122,0.46000000834465027,357.37213134765625,1.1211620569229126
2023/04/21/09:44:04.034687,4662,1682088134,337667811,,11.74625015258789,15.946436882019043,122,0.46000000834465027,357.4737548828125,0.9483224749565125
2023/04/21/09:44:04.034702,4663,1682088134,439550926,,11.721688270568848,15.944697380065918,122,0.46000000834465027,357.5687561035156,0.689886748790741
2023/04/21/09:44:04.034713,4664,1682088134,539472783,,11.694135665893555,15.925374031066895,125,0.46000000834465027,357.641357421875,0.4670223593711853
2023/04/21/09:44:04.034800,4665,1682088134,641192116,,11.650848388671875,15.852359771728516,128,0.46000000834465027,357.7023620605469,0.41132357716560364
2023/04/21/09:44:04.034816,4666,1682088134,737362000,,11.603311538696289,15.745095252990723,131,0.46000000834465027,357.7588195800781,0.33579522371292114
2023/04/21/09:44:04.034905,4667,1682088134,836316631,,11.52206039428711,15.63437271118164,133,0.46000000834465027,357.78387451171875,0.3722996115684509
2023/04/21/09:44:04.034919,4668,1682088134,938166990,,11.461808204650879,15.529254913330078,134,0.46000000834465027,357.8158264160156,0.3720857799053192
2023/04/21/09:44:04.034929,4669,1682088135,36577842,,11.392841339111328,15.422417640686035,134,0.46000000834465027,357.84326171875,0.33881664276123047
2023/04/21/09:44:04.036818,4670,1682088135,136053613,,11.340673446655273,15.333088874816895,135,0.46000000834465027,357.8666687011719,0.28277847170829773
2023/04/21/09:44:04.036943,4671,1682088135,235362305,,11.29172134399414,15.245316505432129,135,0.46000000834465027,357.8888244628906,0.2331518828868866
2023/04/21/09:44:04.037057,4672,1682088135,336018589,,11.24601936340332,15.174224853515625,135,0.46000000834465027,357.90533447265625,0.1693391650915146
2023/04/21/09:44:04.037082,4673,1682088135,437484689,,11.216153144836426,15.125484466552734,136,0.46000000834465027,357.9161376953125,0.11475300043821335
2023/04/21/09:44:04.037096,4674,1682088135,538611329,,11.178054809570312,15.059261322021484,136,0.46000000834465027,357.92529296875,0.06686340272426605
2023/04/21/09:44:04.037108,4675,1682088135,734601743,,11.164737701416016,15.021533966064453,136,0.46000000834465027,357.9231872558594,-0.09261058270931244
2023/04/21/09:44:04.037173,4676,1682088135,743691359,,11.139974594116211,14.973729133605957,136,0.46000000834465027,357.90802001953125,-0.14697855710983276
2023/04/21/09:44:04.037846,4677,1682088135,841053891,,11.12570858001709,14.938138008117676,135,0.46000000834465027,357.8855895996094,-0.19624978303909302
2023/04/21/09:44:04.037864,4678,1682088135,941855394,,11.115190505981445,14.910083770751953,134,0.46000000834465027,357.85882568359375,-0.2521692216396332
2023/04/21/09:44:04.037876,4679,1682088136,42069354,,11.11136245727539,14.890968322753906,133,0.46000000834465027,357.8206481933594,-0.339052677154541
2023/04/21/09:44:04.037994,4680,1682088136,140137985,,11.124889373779297,14.89066219329834,132,0.46000000834465027,357.7829895019531,-0.4315655827522278
2023/04/21/09:44:04.038092,4681,1682088136,236220901,,11.148237228393555,14.905220031738281,131,0.46000000834465027,357.73004150390625,-0.5830431580543518
2023/04/21/09:44:04.038201,4682,1682088136,337933546,,11.167101860046387,14.911210060119629,131,0.46000000834465027,357.6565246582031,-0.7561531066894531
2023/04/21/09:44:04.040627,4683,1682088136,438808195,,11.198657989501953,14.916276931762695,132,0.46000000834465027,357.57257080078125,-0.9289945960044861
2023/04/21/09:44:04.040653,4684,1682088136,540384681,,11.22522258758545,14.91584300994873,132,0.46000000834465027,357.4887390136719,-1.045099139213562
2023/04/21/09:44:04.040675,4685,1682088136,639484957,,11.251663208007812,14.912224769592285,133,0.46000000834465027,357.374267578125,-1.181195855140686
2023/04/21/09:44:04.040690,4686,1682088136,740343635,,11.27996826171875,14.917678833007812,134,0.46000000834465027,357.2449951171875,-1.219612956047058
2023/04/21/09:44:04.040704,4687,1682088136,840064376,,11.30376148223877,14.927776336669922,134,0.46000000834465027,357.1383056640625,-1.2032301425933838
2023/04/21/09:44:04.040716,4688,1682088136,937954070,,11.331742286682129,14.94216251373291,134,0.46000000834465027,357.01812744140625,-1.1886088848114014
2023/04/21/09:44:04.040727,4689,1682088137,37257814,,11.364608764648438,14.963337898254395,134,0.46000000834465027,356.8795166015625,-1.2153337001800537
2023/04/21/09:44:04.040737,4690,1682088137,135602078,,11.38862133026123,14.98575496673584,134,0.46000000834465027,356.76123046875,-1.1864339113235474
2023/04/21/09:44:04.040751,4691,1682088137,238855205,,11.428735733032227,15.02042293548584,134,0.46000000834465027,356.6521911621094,-1.1686853170394897
2023/04/21/09:44:04.040763,4692,1682088137,337167138,,11.467529296875,15.062832832336426,134,0.46000000834465027,356.5384521484375,-1.1760305166244507
2023/04/21/09:44:04.040777,4693,1682088137,436897829,,11.494359970092773,15.092438697814941,135,0.46000000834465027,356.4168701171875,-1.2176003456115723
2023/04/21/09:44:04.040796,4694,1682088137,536881419,,11.523595809936523,15.1322603225708,135,0.46000000834465027,356.29443359375,-1.2471725940704346
2023/04/21/09:44:04.040811,4695,1682088137,638987587,,11.537897109985352,15.1685209274292,136,0.46000000834465027,356.15936279296875,-1.2186344861984253
2023/04/21/09:44:04.040822,4696,1682088137,735822494,,11.563243865966797,15.19929027557373,136,0.46000000834465027,356.0394287109375,-1.180037021636963
2023/04/21/09:44:04.040833,4697,1682088137,835203202,,11.584174156188965,15.235334396362305,136,0.46000000834465027,355.93316650390625,-1.1233861446380615
2023/04/21/09:44:04.040843,4698,1682088137,936315224,,11.602107048034668,15.267843246459961,135,0.46000000834465027,355.8241882324219,-1.008506417274475
2023/04/21/09:44:04.040856,4699,1682088138,36452518,,11.626544952392578,15.307130813598633,135,0.46000000834465027,355.7225646972656,-0.896639883518219
2023/04/21/09:44:04.040866,4700,1682088138,139192657,,11.627937316894531,15.333794593811035,134,0.46000000834465027,355.6351318359375,-0.7299947142601013
2023/04/21/09:44:04.040878,4701,1682088138,236570159,,11.601317405700684,15.316634178161621,133,0.46000000834465027,355.54132080078125,-0.7123811841011047
2023/04/21/09:44:04.040889,4702,1682088138,336733762,,11.582056045532227,15.316354751586914,132,0.46000000834465027,355.466796875,-0.704102098941803
2023/04/21/09:44:04.040900,4703,1682088138,436772119,,11.563403129577637,15.317389488220215,131,0.46000000834465027,355.387939453125,-0.6135303974151611
2023/04/21/09:44:04.040910,4704,1682088138,535837082,,11.5549955368042,15.327461242675781,130,0.46000000834465027,355.3186950683594,-0.5760875344276428
2023/04/21/09:44:04.040921,4705,1682088138,636177677,,11.54673957824707,15.332265853881836,129,0.46000000834465027,355.24737548828125,-0.6279551386833191
2023/04/21/09:44:04.040931,4706,1682088138,738148946,,11.547713279724121,15.34250259399414,129,0.46000000834465027,355.1722106933594,-0.718634843826294
2023/04/21/09:44:04.040942,4707,1682088138,838917359,,11.539557456970215,15.34732437133789,128,0.46000000834465027,355.0821838378906,-0.73282390832901
2023/04/21/09:44:04.040952,4708,1682088138,945007759,,11.53866958618164,15.352252006530762,128,0.46000000834465027,355.009521484375,-0.7738087773323059
2023/04/21/09:44:04.040964,4709,1682088139,38773578,,11.530508995056152,15.35494613647461,129,0.46000000834465027,354.9223937988281,-0.7115442752838135
2023/04/21/09:44:04.040974,4710,1682088139,140931530,,11.528669357299805,15.360357284545898,129,0.46000000834465027,354.8454895019531,-0.6793056726455688
2023/04/21/09:44:04.040986,4711,1682088139,244069398,,11.529159545898438,15.370248794555664,129,0.46000000834465027,354.7688293457031,-0.6088272929191589
2023/04/21/09:44:04.040995,4712,1682088139,339693167,,11.52749252319336,15.375014305114746,129,0.46000000834465027,354.69268798828125,-0.5805144906044006
2023/04/21/09:44:04.041004,4713,1682088139,438614913,,11.542153358459473,15.397871971130371,129,0.46000000834465027,354.6372985839844,-0.4521128833293915
2023/04/21/09:44:04.041015,4714,1682088139,542732382,,11.549603462219238,15.415559768676758,129,0.46000000834465027,354.59222412109375,-0.27278804779052734
2023/04/21/09:44:04.041025,4715,1682088139,646643121,,11.5722074508667,15.456975936889648,129,0.46000000834465027,354.5646057128906,-0.05799543485045433
2023/04/21/09:44:04.041036,4716,1682088139,744174494,,11.596357345581055,15.492650985717773,128,0.46000000834465027,354.5552062988281,-0.0062021613121032715
2023/04/21/09:44:04.041048,4717,1682088139,850547790,,11.622995376586914,15.547137260437012,127,0.46000000834465027,354.5528869628906,0.08503246307373047
2023/04/21/09:44:04.041061,4718,1682088140,39294013,,11.6289701461792,15.570951461791992,127,0.46000000834465027,354.5574951171875,0.06760985404253006
2023/04/21/09:44:04.041073,4719,1682088140,45994831,,11.634549140930176,15.599274635314941,126,0.46000000834465027,354.5528869628906,-0.024652762338519096
2023/04/21/09:44:04.041085,4720,1682088140,242687695,,11.63435173034668,15.630240440368652,125,0.46000000834465027,354.5506896972656,0.056917596608400345
2023/04/21/09:44:04.041097,4721,1682088140,342270462,,11.638874053955078,15.655896186828613,125,0.46000000834465027,354.55401611328125,-0.025073129683732986
2023/04/21/09:44:04.041110,4722,1682088140,441215164,,11.662212371826172,15.727347373962402,125,0.46000000834465027,354.5306701660156,-0.14749570190906525
2023/04/21/09:44:04.041128,4723,1682088140,545967012,,11.684840202331543,15.7861909866333,125,0.46000000834465027,354.5243225097656,0.023805001750588417
2023/04/21/09:44:04.041140,4724,1682088140,640949213,,11.71731185913086,15.845468521118164,124,0.46000000834465027,354.5329284667969,0.15980345010757446
2023/04/21/09:44:04.041151,4725,1682088140,842481536,,11.751063346862793,15.908679008483887,123,0.46000000834465027,354.5461120605469,0.16666969656944275
2023/04/21/09:44:04.041163,4726,1682088140,943593632,,11.777291297912598,15.960789680480957,122,0.46000000834465027,354.55999755859375,0.16539376974105835
2023/04/21/09:44:04.041179,4727,1682088141,43174621,,11.829315185546875,16.10444450378418,120,0.46000000834465027,354.58172607421875,0.05737483128905296
2023/04/21/09:44:04.041190,4728,1682088141,146101425,,11.855976104736328,16.183143615722656,119,0.46000000834465027,354.59173583984375,0.11732973158359528
2023/04/21/09:44:04.041213,4729,1682088141,240859296,,11.897889137268066,16.269729614257812,119,0.46000000834465027,354.6034851074219,0.1368693858385086
2023/04/21/09:44:04.041225,4730,1682088141,337624837,,11.922174453735352,16.343202590942383,117,0.46000000834465027,354.6151123046875,0.12298800051212311
2023/04/21/09:44:04.041236,4731,1682088141,440031315,,11.94154167175293,16.412370681762695,114,0.46000000834465027,354.6181640625,0.046095240861177444
2023/04/21/09:44:04.041246,4732,1682088141,547123161,,11.957026481628418,16.47889518737793,109,0.46000000834465027,354.61334228515625,-0.016709623858332634
2023/04/21/09:44:04.041257,4733,1682088141,641648976,,11.968132019042969,16.53325653076172,104,0.46000000834465027,354.5999450683594,-0.08663532137870789
2023/04/21/09:44:04.041268,4734,1682088141,738666397,,11.985551834106445,16.58751678466797,99,0.46000000834465027,354.5796813964844,-0.17774765193462372
2023/04/21/09:44:04.041279,4735,1682088141,935651124,,12.002318382263184,16.641094207763672,95,0.46000000834465027,354.5535888671875,-0.26919063925743103
2023/04/21/09:44:04.041290,4736,1682088142,41012376,,12.022573471069336,16.688215255737305,90,0.46000000834465027,354.51544189453125,-0.373232364654541
2023/04/21/09:44:04.041300,4737,1682088142,144909832,,12.022247314453125,16.702133178710938,87,0.46000000834465027,354.4768981933594,-0.4556337594985962
2023/04/21/09:44:04.041311,4738,1682088142,337680048,,11.93748664855957,16.603134155273438,76,0.46000000834465027,354.3525695800781,-0.4811916649341583
2023/04/21/09:44:04.041321,4739,1682088142,437206937,,11.869405746459961,16.517681121826172,73,0.46000000834465027,354.3023681640625,-0.6190507411956787
2023/04/21/09:44:04.041333,4740,1682088142,539144375,,11.8010892868042,16.42092514038086,70,0.46000000834465027,354.24847412109375,-0.6556695103645325
2023/04/21/09:44:04.041349,4741,1682088142,639835362,,11.709311485290527,16.290376663208008,68,0.46000000834465027,354.1944580078125,-0.5805699825286865
2023/04/21/09:44:04.041361,4742,1682088142,744035759,,11.611015319824219,16.142995834350586,65,0.46000000834465027,354.1432189941406,-0.5165624022483826
2023/04/21/09:44:04.041371,4743,1682088142,840809582,,11.499834060668945,15.960099220275879,61,0.46000000834465027,354.0891418457031,-0.48712480068206787
2023/04/21/09:44:04.041382,4744,1682088142,939066397,,11.381341934204102,15.78589153289795,57,0.46000000834465027,354.04827880859375,-0.42662718892097473
2023/04/21/09:44:04.041394,4745,1682088143,38171490,,11.263565063476562,15.577227592468262,53,0.46000000834465027,354.00958251953125,-0.3798454701900482
2023/04/21/09:44:04.042627,4746,1682088143,138076061,,11.175986289978027,15.357158660888672,49,0.46000000834465027,353.9785461425781,-0.22505514323711395
2023/04/21/09:44:04.042650,4747,1682088143,238357850,,11.120078086853027,15.178677558898926,45,0.46000000834465027,353.9667053222656,-0.1336001604795456
2023/04/21/09:44:04.042663,4748,1682088143,338203078,,11.094766616821289,14.982637405395508,41,0.46000000834465027,353.9541931152344,-0.13419049978256226
2023/04/21/09:44:04.042683,4749,1682088143,442642127,,11.061575889587402,14.799036026000977,37,0.46000000834465027,353.95062255859375,-0.08185536414384842
2023/04/21/09:44:04.042697,4750,1682088143,538181097,,11.037109375,14.59659194946289,32,0.46000000834465027,353.9510803222656,-0.032423343509435654
2023/04/21/09:44:04.042709,4751,1682088143,640489528,,10.998553276062012,14.35705852508545,27,0.46000000834465027,353.9602355957031,0.04975074902176857
2023/04/21/09:44:04.042720,4752,1682088143,743314338,,10.963961601257324,14.101588249206543,22,0.46000000834465027,353.9775390625,0.16825546324253082
2023/04/21/09:44:04.042732,4753,1682088143,936631632,,10.954778671264648,13.830565452575684,17,0.46000000834465027,354.01336669921875,0.397196888923645
2023/04/21/09:44:04.042749,4754,1682088143,945449784,,10.970799446105957,13.582487106323242,13,0.46000000834465027,354.07421875,0.6296603679656982
2023/04/21/09:44:04.042761,4755,1682088144,41288639,,10.997021675109863,13.370924949645996,9,0.46000000834465027,354.1539611816406,0.7070236802101135
2023/04/21/09:44:04.042774,4756,1682088144,142183186,,11.033687591552734,13.230619430541992,6,0.46000000834465027,354.2220458984375,0.7326279282569885
2023/04/21/09:44:04.042786,4757,1682088144,246375321,,11.037869453430176,13.0645751953125,3,0.46000000834465027,354.30975341796875,0.8741844296455383
2023/04/21/09:44:04.042805,4758,1682088144,339169839,,11.082927703857422,12.91218376159668,1,0.46000000834465027,354.4193115234375,1.1453417539596558
2023/04/21/09:44:04.042821,4759,1682088144,440486164,,11.057771682739258,12.756393432617188,0,0.46000000834465027,354.5434265136719,1.234275221824646
2023/04/21/09:44:04.042833,4760,1682088144,542459527,,10.996057510375977,12.528891563415527,357,0.46000000834465027,354.6856689453125,1.2899062633514404
2023/04/21/09:44:04.042845,4761,1682088144,644633282,,10.93287181854248,12.304443359375,354,0.46000000834465027,354.8059997558594,1.3008036613464355
2023/04/21/09:44:04.042857,4762,1682088144,838862775,,10.850666999816895,12.016946792602539,350,0.46000000834465027,354.95404052734375,1.3026447296142578
2023/04/21/09:44:04.042868,4763,1682088144,938985895,,10.77011775970459,11.775174140930176,347,0.46000000834465027,355.06939697265625,1.2346147298812866
2023/04/21/09:44:04.042880,4764,1682088145,35245378,,10.662798881530762,11.471742630004883,342,0.46000000834465027,355.1932067871094,1.1790059804916382
2023/04/21/09:44:04.042892,4765,1682088145,135680927,,10.535782814025879,11.12054443359375,337,0.46000000834465027,355.3133544921875,1.1441550254821777
2023/04/21/09:44:04.042903,4766,1682088145,236514408,,10.424103736877441,10.718988418579102,331,0.46000000834465027,355.4369812011719,1.0294338464736938
2023/04/21/09:44:04.042915,4767,1682088145,335041853,,10.276952743530273,10.37087345123291,327,0.46000000834465027,355.5282897949219,0.9420902132987976
2023/04/21/09:44:04.042938,4768,1682088145,342286358,,10.156974792480469,9.935760498046875,321,0.46000000834465027,355.6339111328125,0.8799055218696594
2023/04/21/09:44:04.042953,4769,1682088145,543072822,,10.042132377624512,9.579374313354492,317,0.46000000834465027,355.7225341796875,0.8574908375740051
2023/04/21/09:44:04.042968,4770,1682088145,640796695,,9.943787574768066,9.180488586425781,312,0.46000000834465027,355.8265380859375,0.8300318717956543
2023/04/21/09:44:04.042979,4771,1682088145,846398143,,9.835478782653809,8.64684009552002,306,0.46000000834465027,355.9959716796875,0.7376474738121033
2023/04/21/09:44:04.042997,4772,1682088145,940323317,,9.80577564239502,8.438812255859375,304,0.46000000834465027,356.0748596191406,0.5925955176353455
2023/04/21/09:44:04.043008,4773,1682088146,38486013,,9.789061546325684,8.192028045654297,303,0.46000000834465027,356.17218017578125,0.079414963722229
2023/04/21/09:44:04.043019,4774,1682088146,137611579,,9.808642387390137,8.145541191101074,304,0.46000000834465027,356.1849060058594,-0.0926404595375061
2023/04/21/09:44:04.043030,4775,1682088146,236990730,,9.840028762817383,8.12196159362793,305,0.46000000834465027,356.18267822265625,-0.1866288185119629
2023/04/21/09:44:04.043041,4776,1682088146,336234038,,9.87696647644043,8.12098217010498,306,0.46000000834465027,356.1722717285156,-0.20265305042266846
2023/04/21/09:44:04.043053,4777,1682088146,438359974,,9.907387733459473,8.129225730895996,307,0.46000000834465027,356.1497802734375,-0.2272471785545349
2023/04/21/09:44:04.043067,4778,1682088146,537389068,,9.94150447845459,8.155377388000488,307,0.46000000834465027,356.1207580566406,-0.2125387340784073
2023/04/21/09:44:04.043079,4779,1682088146,638971817,,9.975207328796387,8.185973167419434,307,0.46000000834465027,356.0904235839844,-0.1808677613735199
2023/04/21/09:44:04.043091,4780,1682088146,738718720,,10.001320838928223,8.212336540222168,307,0.46000000834465027,356.0649719238281,-0.12036968767642975
2023/04/21/09:44:04.043102,4781,1682088146,837257892,,10.031283378601074,8.230547904968262,306,0.46000000834465027,356.0379943847656,-0.0921069085597992
2023/04/21/09:44:04.043117,4782,1682088146,938285152,,10.066712379455566,8.250551223754883,305,0.46000000834465027,356.0174255371094,-0.0639813244342804
2023/04/21/09:44:04.043128,4783,1682088147,39743859,,10.081936836242676,8.245745658874512,304,0.46000000834465027,356.002197265625,-0.03309169411659241
2023/04/21/09:44:04.043143,4784,1682088147,136112654,,10.103816986083984,8.22688102722168,305,0.46000000834465027,355.980224609375,-0.07768445461988449
2023/04/21/09:44:04.043153,4785,1682088147,240996270,,10.133068084716797,8.199241638183594,305,0.46000000834465027,355.9532165527344,-0.1555892825126648
2023/04/21/09:44:04.043164,4786,1682088147,342381090,,10.15767765045166,8.149669647216797,306,0.46000000834465027,355.9154968261719,-0.21285304427146912
2023/04/21/09:44:04.043175,4787,1682088147,437843745,,10.171865463256836,8.072304725646973,306,0.46000000834465027,355.86981201171875,-0.21884970366954803
2023/04/21/09:44:04.043187,4788,1682088147,536566210,,10.197434425354004,8.016709327697754,304,0.46000000834465027,355.828369140625,-0.19654636085033417
2023/04/21/09:44:04.043198,4789,1682088147,637108588,,10.235145568847656,7.982838153839111,300,0.46000000834465027,355.7938232421875,-0.015248366631567478
2023/04/21/09:44:04.043246,4790,1682088147,739221759,,10.291508674621582,7.959075450897217,297,0.46000000834465027,355.7845764160156,0.18351103365421295
2023/04/21/09:44:04.043314,4791,1682088147,837017240,,10.325614929199219,7.919670104980469,293,0.46000000834465027,355.7847900390625,0.14976423978805542
2023/04/21/09:44:04.043421,4792,1682088147,937096543,,10.354040145874023,7.848258018493652,291,0.46000000834465027,355.77783203125,-0.017644857987761497
2023/04/21/09:44:04.043436,4793,1682088148,36579411,,10.373641014099121,7.77675724029541,290,0.46000000834465027,355.76220703125,-0.08804567158222198
2023/04/21/09:44:04.043541,4794,1682088148,135738734,,10.380508422851562,7.713961601257324,290,0.46000000834465027,355.74664306640625,-0.1810109168291092
2023/04/21/09:44:04.043553,4795,1682088148,240914472,,10.393501281738281,7.65717887878418,292,0.46000000834465027,355.72119140625,-0.2660602033138275
2023/04/21/09:44:04.043642,4796,1682088148,339387910,,10.40346622467041,7.622305393218994,294,0.46000000834465027,355.69964599609375,-0.24624207615852356
2023/04/21/09:44:04.044116,4797,1682088148,439189171,,10.416667938232422,7.603555202484131,296,0.46000000834465027,355.66876220703125,-0.28031957149505615
2023/04/21/09:44:04.044131,4798,1682088148,537424698,,10.429861068725586,7.604885578155518,298,0.46000000834465027,355.6397705078125,-0.28424128890037537
2023/04/21/09:44:04.044142,4799,1682088148,640789675,,10.43459701538086,7.601156234741211,299,0.46000000834465027,355.6033020019531,-0.2258191555738449
2023/04/21/09:44:04.044153,4800,1682088148,737891063,,10.465348243713379,7.620512008666992,299,0.46000000834465027,355.57659912109375,-0.12170588225126266
2023/04/21/09:44:04.044306,4801,1682088148,838885974,,10.49167537689209,7.637471675872803,298,0.46000000834465027,355.5556945800781,-0.11682223528623581
